locusId	sysName	desc	Minimal Media+Sucrose	Minimal Media+Glucose	Cucumber_1	Cucumber_2	name	scaffoldId	begin	end	strand
LU633_RS13115	LU633_RS13115	class I SAM-dependent methyltransferase	-0.16139641434437	-0.278339792161641	-0.354248585094711	1.04335579057589		NZ_CP089932.1	2483253	2483912	+
LU633_RS13120	LU633_RS13120	DoxX family protein	-0.393471668887813	-0.472481092899653	-0.968749442718012	-0.25433055053113		NZ_CP089932.1	2483979	2484413	+
LU633_RS13125	LU633_RS13125	aromatic acid/H+ symport family MFS transporter	0.0251336591155824	0.0264655024424225	-0.406308152230111	0.554020965324988		NZ_CP089932.1	2484505	2485830	-
LU633_RS13130	LU633_RS13130	hypothetical protein	0.052876416184011	-0.0171495800374651	-0.109176315594059	0.209300889243981		NZ_CP089932.1	2486310	2486549	-
LU633_RS13135	LU633_RS13135	alpha/beta hydrolase	-0.130253778246085	0.17250454481942	1.06311446946624	0.73488992775417		NZ_CP089932.1	2486692	2487552	-
LU633_RS13140	LU633_RS13140	hypothetical protein	-0.0589506757289666	0.101001137099293	0.0032894695093856	0.128370420381662		NZ_CP089932.1	2487670	2489148	-
LU633_RS13150	LU633_RS13150	recombinase family protein	0.164408893498551	0.0015932881406267	-0.0159349369429	0.134574519700441		NZ_CP089932.1	2490403	2491002	-
LU633_RS13155	LU633_RS13155	Tn3 family transposase	0.0018687538334401	0.0026925843915004	-0.0419255798587446	0.24336752463346		NZ_CP089932.1	2491081	2491731	-
LU633_RS13175	LU633_RS13175	universal stress protein UspE	-3.29637925355749	-3.2578014399854	0.360194043875007	0.164599174058404	uspE	NZ_CP089932.1	2495038	2495985	+
LU633_RS13180	LU633_RS13180	Re/Si-specific NAD(P)(+) transhydrogenase subunit beta	1.36035600724634	1.09350706625182	-0.249469019565195	-0.106781864839715	pntB	NZ_CP089932.1	2496091	2497479	-
LU633_RS13185	LU633_RS13185	Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha	1.20249982400296	0.909030835723362	-0.604642679379422	0.0585118440097696	pntA	NZ_CP089932.1	2497490	2499022	-
LU633_RS13195	LU633_RS13195	DUF1471 family protein YdgH	0.0534329422215027	0.0058429922635918	0.411514725017342	0.221656809323793	ydgH	NZ_CP089932.1	2500339	2501292	+
LU633_RS13200	LU633_RS13200	hypothetical protein	-1.39716554842735	-1.44649259638479	0.289732012120376	0.16758933238578		NZ_CP089932.1	2501507	2501920	-
LU633_RS13205	LU633_RS13205	two-component system response regulator RstA	0.0451254459267489	-0.0068910203887965	-1.5685642305999	-1.85211604592839	rstA	NZ_CP089932.1	2502098	2502826	+
LU633_RS13210	LU633_RS13210	two-component system sensor histidine kinase RstB	0.0703016752771046	0.0790799389121306	-1.04636817946255	-1.75343305629046	rstB	NZ_CP089932.1	2502823	2504121	+
LU633_RS13215	LU633_RS13215	carboxypeptidase M32	-0.0105576305000594	-0.442866289563555	-0.0491979947221339	0.129145072254468		NZ_CP089932.1	2504149	2505639	+
LU633_RS13220	LU633_RS13220	acid resistance repetitive basic protein Asr	-0.295139758404845	-0.0923776573232371	-0.569483494758606	1.45185776126062	asr	NZ_CP089932.1	2505827	2506114	+
LU633_RS13225	LU633_RS13225	serine protease	-0.565053979333859	-0.0015180991688437	-3.79338800457006	-2.70693873848223		NZ_CP089932.1	2506394	2507209	+
LU633_RS13230	LU633_RS13230	Tn3 family transposase	0.249806211096299	-0.112574588918923	-0.519471695659494	-0.0984974109660921		NZ_CP089932.1	2507487	2507645	-
LU633_RS13255	LU633_RS13255	hypothetical protein	0.565404166839526	0.108289892685458	0.502836713065372	0.541158414726527		NZ_CP089932.1	2509788	2510117	-
LU633_RS13260	LU633_RS13260	peptide ABC transporter substrate-binding protein	-0.362419900913805	-0.330057618938123	-0.320930884134148	-0.393871253460731		NZ_CP089932.1	2510223	2511836	-
LU633_RS13270	LU633_RS13270	L-Ala-D/L-Glu epimerase	0.0710007349242587	0.232253941933182	0.773966134096748	-0.396039300918299		NZ_CP089932.1	2512798	2513212	-
LU633_RS13275	LU633_RS13275	hypothetical protein	0.416839394234188	0.0497317790516321	-2.34051115693003	-0.178533045367544		NZ_CP089932.1	2513207	2513326	+
LU633_RS13280	LU633_RS13280	transcriptional regulator TyrR	0.822809825762428	0.496538563975642	1.29938341573965	0.39523981803611	tyrR	NZ_CP089932.1	2513376	2514950	-
LU633_RS13285	LU633_RS13285	YcjF family protein	-0.221182494839901	-0.210086441823532	-0.017843327298374	-0.1712458087168		NZ_CP089932.1	2515043	2516083	-
LU633_RS13290	LU633_RS13290	YcjX family protein	0.037871533419093	0.294992962772313	0.0217702600364964	-0.720951517814182		NZ_CP089932.1	2516080	2517477	-
LU633_RS13295	LU633_RS13295	phage shock protein PspD	-0.316447731233646	0.023713403672132	0.153514832922117	0.14277462585916	pspD	NZ_CP089932.1	2517538	2517762	-
LU633_RS13300	LU633_RS13300	envelope stress response membrane protein PspC	-0.601321109040393	-0.454256809470537	-0.689737374427622	0.82077710432281	pspC	NZ_CP089932.1	2517808	2518161	-
LU633_RS13305	LU633_RS13305	envelope stress response membrane protein PspB	-0.290993327325716	-0.20711200163131	0.466173340109002	-1.15126155185908	pspB	NZ_CP089932.1	2518158	2518385	-
LU633_RS13310	LU633_RS13310	phage shock protein PspA	-0.742624389856604	-0.766539752523003	-0.406276195805535	0.0171552555904979	pspA	NZ_CP089932.1	2518427	2519092	-
LU633_RS13315	LU633_RS13315	phage shock protein operon transcriptional activator	0.0027610247529692	-0.130278578761478	0.0209019085844779	-0.231145482193858	pspF	NZ_CP089932.1	2519257	2520258	+
LU633_RS13320	LU633_RS13320	peptide ABC transporter substrate-binding protein SapA	-0.588325579302218	-0.681154703682024	-1.44302399802688	-1.67051429760868	sapA	NZ_CP089932.1	2520838	2522442	+
LU633_RS13325	LU633_RS13325	putrescine ABC transporter permease SapB	-0.764159865716681	-0.791885147163494	-1.26111229551604	-0.910248211209755	sapB	NZ_CP089932.1	2522436	2523401	+
LU633_RS13360	LU633_RS13360	hypothetical protein	-0.459144703502168	-0.207631072442774	-1.76606001514866	0.317680417553462		NZ_CP089932.1	2528147	2528557	+
LU633_RS13365	LU633_RS13365	carbohydrate binding domain-containing protein	0.163911629141344	-0.0972791411417026	0.929976644124007	0.0655706335188198		NZ_CP089932.1	2528589	2529002	+
LU633_RS13370	LU633_RS13370	Rpn family recombination-promoting nuclease/putative transposase	0.351921759586675	0.080616548083535	-0.160786913896187	0.0739957291266551		NZ_CP089932.1	2529125	2529661	-
LU633_RS13380	LU633_RS13380	2-hydroxyacid dehydrogenase	0.357171084314635	-0.0704072474861014	-0.865775932524391	0.653621095988698		NZ_CP089932.1	2530798	2531040	+
LU633_RS13385	LU633_RS13385	DUF333 domain-containing protein	-0.550217006983398	-0.773301514082587	-0.178446650885337	0.41048968853611		NZ_CP089932.1	2531083	2531355	-
LU633_RS13405	LU633_RS13405	AraC family transcriptional regulator	-0.0520892990065861	-0.116098937861149	-0.205685868860329	0.372380738739601		NZ_CP089932.1	2534852	2535042	-
LU633_RS13410	LU633_RS13410	Rrf2 family transcriptional regulator	-0.127168263040973	-0.159599091683368	-0.148671240254057	0.19475382662254		NZ_CP089932.1	2535166	2535612	-
LU633_RS13415	LU633_RS13415	sugar transporter	0.217275611893123	-0.502267766915726	-1.07662513358514	0.769204890032017		NZ_CP089932.1	2535997	2536137	+
LU633_RS13420	LU633_RS13420	sugar transporter	0.299267010526903	0.702913782577273	0.410577089704391	0.595564332010777		NZ_CP089932.1	2536136	2536365	+
LU633_RS13425	LU633_RS13425	L-rhamnose mutarotase	0.187468355924043	0.490047393432782	0.422305158345382	0.545918926279529	rhaM	NZ_CP089932.1	2536431	2536745	-
LU633_RS13430	LU633_RS13430	rhamnulose-1-phosphate aldolase	0.035490493662824	0.314085713142909	0.508277664182841	0.0734280380828465	rhaD	NZ_CP089932.1	2536735	2537577	-
LU633_RS13435	LU633_RS13435	L-rhamnose isomerase	-0.0626797904365244	-0.163743757169576	0.162700621099811	-0.294279413779707		NZ_CP089932.1	2537587	2538843	-
LU633_RS13440	LU633_RS13440	rhamnulokinase	-0.0671445297995532	-0.0520901916736861	0.332436029131446	-0.0093907087523292	rhaB	NZ_CP089932.1	2538840	2540312	-
LU633_RS13445	LU633_RS13445	HTH-type transcriptional activator RhaS	-0.0589709252068531	-0.149862833275714	-0.210219862800536	0.359982597073714	rhaS	NZ_CP089932.1	2540613	2541440	+
LU633_RS13450	LU633_RS13450	HTH-type transcriptional activator RhaR	0.195613120959651	0.15437413986032	-0.250209263916343	0.13760541330308	rhaR	NZ_CP089932.1	2541449	2542306	+
LU633_RS13455	LU633_RS13455	l-rhamnose-proton symporter	0.288824291097915	0.185633272757989	-0.8256986394574	1.25626337214095		NZ_CP089932.1	2542328	2542576	-
LU633_RS13460	LU633_RS13460	methyl-accepting chemotaxis protein	-0.121871460345835	-0.249362372755628	0.0569860213231943	0.718905584805253		NZ_CP089932.1	2542823	2544490	-
LU633_RS13475	LU633_RS13475	bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG	0.240505781427587	-0.0735181807440464	0.0848970756649612	0.337145185808932	ydfG	NZ_CP089932.1	2547121	2547873	+
LU633_RS13480	LU633_RS13480	SMP-30/gluconolactonase/LRE family protein	0.0180156327569763	-0.154517730228342	-0.340819886184814	0.0151043720974671		NZ_CP089932.1	2547933	2548961	-
LU633_RS13485	LU633_RS13485	hypothetical protein	-0.979912771666399	-0.577193335076088	-1.45659076866821	-0.654475881100199		NZ_CP089932.1	2548974	2549177	-
LU633_RS13505	LU633_RS13505	acyltransferase	-0.399145331966576	-0.220572331634441	0.0843102196279055	-0.107348742320934		NZ_CP089932.1	2551097	2551453	+
LU633_RS13510	LU633_RS13510	DUF1378 family protein	0.302742568911685	0.457351180941671	0.429291591451051	1.41907690648313		NZ_CP089932.1	2551677	2551829	-
LU633_RS13515	LU633_RS13515	tail fiber assembly protein	0.0912888674943899	0.0375905895330976	-0.0168950714541574	0.062942241358344		NZ_CP089932.1	2551890	2552462	-
LU633_RS13520	LU633_RS13520	phage tail protein	-0.0776634434418336	-0.277909519617963	-0.628757759112879	-0.733287906544999		NZ_CP089932.1	2552459	2553111	-
LU633_RS13530	LU633_RS13530	IS21-like element helper ATPase IstB	0.178836609290848	0.124463691162861	0.942078980533722	-0.10007288057907	istB	NZ_CP089932.1	2554685	2555290	+
LU633_RS13540	LU633_RS13540	minor capsid protein	0.271697852763116	0.0717512980174226	-0.710523949563569	-0.449503150081413		NZ_CP089932.1	2555669	2557120	-
LU633_RS13545	LU633_RS13545	DUF935 domain-containing protein	-0.284308115599665	-0.0453226926786731	-0.293685126004878	0.104034132383778		NZ_CP089932.1	2557113	2558669	-
LU633_RS13550	LU633_RS13550	phage terminase large subunit	-0.263318877545434	-0.334606313760284	-0.425671141159302	-0.755578884935028	terL	NZ_CP089932.1	2558670	2559581	-
LU633_RS13555	LU633_RS13555	hypothetical protein	-0.0832801062551239	-0.0983637620815141	-1.72943397591196	0.0385989991793825		NZ_CP089932.1	2559500	2560363	-
LU633_RS13570	LU633_RS13570	hypothetical protein	-0.0098679690849432	-0.0963479273475867	0.029050875848216	0.0422451268099897		NZ_CP089932.1	2561118	2561384	-
LU633_RS13590	LU633_RS13590	lysozyme	-0.221329801157008	-0.231219649856548	0.59851164929509	-0.770199205835173		NZ_CP089932.1	2562303	2562758	-
LU633_RS13605	LU633_RS13605	DUF2778 domain-containing protein	-0.215203436300517	-0.0649559088515835	-0.17142689304784	0.264439954631728		NZ_CP089932.1	2563994	2564340	+
LU633_RS13615	LU633_RS13615	hypothetical protein	-0.111090848543891	-0.440813362563634	-0.0817840954800912	-0.244218521550397		NZ_CP089932.1	2565634	2565897	+
LU633_RS13620	LU633_RS13620	DUF4406 domain-containing protein	0.101096549550659	-0.149671783424573	0.818512917127508	0.429306440376738		NZ_CP089932.1	2565924	2566289	-
LU633_RS13625	LU633_RS13625	DUF2786 domain-containing protein	0.092356061879147	-0.0841238876253367	-0.133121163964349	-0.0156180451172911		NZ_CP089932.1	2566545	2567216	-
LU633_RS13660	LU633_RS13660	FAD-binding protein	0.0928184588902428	-0.0662030940920465	-0.097279652745073	-0.0911414053857347		NZ_CP089932.1	2569850	2571580	-
LU633_RS13665	LU633_RS13665	N-acetylmuramoyl-L-alanine amidase	0.308727273190311	0.172959995657069	0.285038127648253	0.153540322252146		NZ_CP089932.1	2571747	2572511	-
LU633_RS13670	LU633_RS13670	family 10 glycosylhydrolase	-0.0395686615963877	-0.200994828728214	-0.0924514886502039	-0.881257927693629		NZ_CP089932.1	2572737	2573672	-
LU633_RS13675	LU633_RS13675	IS1 family transposase	-0.0108558766554553	-0.533373768573221	-0.470229966552054	-0.674646413852175		NZ_CP089932.1	2574480	2575177	+
LU633_RS13680	LU633_RS13680	alcohol dehydrogenase	-0.470357837611928	0.236915761358471	1.91446441060598	0.161651464329827		NZ_CP089932.1	2575284	2575567	-
LU633_RS13695	LU633_RS13695	PAS domain-containing methyl-accepting chemotaxis protein	0.194854200484313	0.0750079952918511	-1.04855367860476	0.35941429603812		NZ_CP089932.1	2576148	2577398	-
LU633_RS13700	LU633_RS13700	SrfA family protein	0.0751312202083307	-0.227565244860726	-0.52106184172528	-0.372990809993232		NZ_CP089932.1	2578147	2579535	+
LU633_RS13705	LU633_RS13705	virulence factor SrfB	0.0593173088259331	0.0292496747782227	-0.12267080146391	-0.189939374165163		NZ_CP089932.1	2579538	2582519	+
LU633_RS13710	LU633_RS13710	virulence factor SrfC family protein	0.194280766910462	0.173007043245953	0.311795539743976	0.595164314358244		NZ_CP089932.1	2582516	2584906	+
LU633_RS13715	LU633_RS13715	diaminobutyrate--2-oxoglutarate transaminase	-0.843070894701585	-1.21995585825032	-0.823680486353078	-0.798434662744783		NZ_CP089932.1	2585364	2586749	+
LU633_RS13720	LU633_RS13720	aspartate aminotransferase family protein	-0.515821510206339	-0.677062468462377	-0.316268027806832	-0.476351697908719		NZ_CP089932.1	2586764	2588254	+
LU633_RS13735	LU633_RS13735	IS3 family transposase	0.799439947682962	0.285116904412619	1.00012394517039	-1.1402280449508		NZ_CP089932.1	2591451	2592053	-
LU633_RS13745	LU633_RS13745	ATP-dependent RNA helicase DbpA	0.181253486122316	0.0582861874617205	-0.0729793390332467	0.0872624862500582	dbpA	NZ_CP089932.1	2592687	2594066	-
LU633_RS13750	LU633_RS13750	IS3 family transposase	0.223355381253869	0.0877173763574353	-0.2911438404613	-0.300528476670854		NZ_CP089932.1	2594657	2595504	+
LU633_RS13785	LU633_RS13785	isopentenyl transferase family protein	0.0799256808957971	0.0586767664292713	0.0013488436601454	-0.216805364188153		NZ_CP089932.1	2599747	2600466	-
LU633_RS13795	LU633_RS13795	Tn3 family transposase	0.0514429583887672	0.0617241892834541	0.0432381625073164	0.0977095351050692		NZ_CP089932.1	2601645	2604209	-
LU633_RS13800	LU633_RS13800	recombinase family protein	-0.0690444853942921	-0.206716525687516	-0.535746899202711	-0.0733337219491457		NZ_CP089932.1	2604358	2604921	+
LU633_RS13815	LU633_RS13815	transposase zinc-binding domain-containing protein	-0.151012198835307	-0.292520800469485	-0.697320045723611	0.552472900741843		NZ_CP089932.1	2605425	2605945	+
LU633_RS13825	LU633_RS13825	ISL3 family transposase	0.0817158131272487	0.0206494674566727	0.282981041877393	0.0264829970777993		NZ_CP089932.1	2606696	2607852	-
LU633_RS13835	LU633_RS13835	YgiW/YdeI family stress tolerance OB fold protein	-0.0721409754996631	0.0707467729472651	-0.0980381026659234	-0.173511299707032		NZ_CP089932.1	2609131	2609514	-
LU633_RS13840	LU633_RS13840	L-ribulose-5-phosphate 4-epimerase AraD	0.250041749408876	-0.020241855888423	-0.316897253856993	0.118110749666421	araD	NZ_CP089932.1	2609574	2610307	-
LU633_RS13860	LU633_RS13860	phage protein	-0.108535284000808	0.0464609127892993	0.271809479224187	0.266554531828813		NZ_CP089932.1	2615475	2615813	+
LU633_RS13865	LU633_RS13865	hypothetical protein	-0.332844850839904	-0.315337495110207	0.0216615192076008	0.230485871550576		NZ_CP089932.1	2615881	2616123	+
LU633_RS13885	LU633_RS13885	hypothetical protein	0.256248708352222	-0.0223253511568677	-0.907087119996311	-0.0331899661618067		NZ_CP089932.1	2618846	2619052	+
LU633_RS13895	LU633_RS13895	hypothetical protein	-0.195076668074255	0.0911298475519599	-0.0377336844317517	0.165843981747035		NZ_CP089932.1	2620519	2620800	+
LU633_RS13910	LU633_RS13910	electron transport complex subunit RsxA	-2.84707147679662	-2.11105406019649	-3.02438921616245	-0.885605858370371	rsxA	NZ_CP089932.1	2624191	2624772	+
LU633_RS13920	LU633_RS13920	electron transport complex subunit RsxC	-2.11284687532673	-2.14401304406968	-1.97071747575664	-1.28292641150406	rsxC	NZ_CP089932.1	2625340	2627046	+
LU633_RS13940	LU633_RS13940	endonuclease III	-0.244966827202686	-0.256009332254422	0.0722927435015872	-0.0235495060902335	nth	NZ_CP089932.1	2629518	2630150	+
LU633_RS13945	LU633_RS13945	hypothetical protein	0.14286208533523	0.0319240938985976	-0.461397108437373	-0.247939295641998		NZ_CP089932.1	2630479	2631297	+
LU633_RS13950	LU633_RS13950	GMC oxidoreductase	-0.316123218710044	0.185942514313702	0.583959900270829	-0.0764625520915971		NZ_CP089932.1	2631405	2632079	-
LU633_RS13955	LU633_RS13955	GMC family oxidoreductase N-terminal domain-containing protein	0.22739771508943	0.744837091575138	-1.94718637613776	0.951036213406293		NZ_CP089932.1	2632281	2633028	-
LU633_RS13965	LU633_RS13965	glutathione transferase GstA	-0.398013583737648	-0.310270952215951	0.360924601168511	-0.0970807443299051	gstA	NZ_CP089932.1	2633382	2633984	+
LU633_RS13970	LU633_RS13970	hypothetical protein	-0.214319522123408	-0.0945870083703823	0.317881124295946	0.217200279776909		NZ_CP089932.1	2634095	2634991	-
LU633_RS13975	LU633_RS13975	pyridoxal kinase PdxY	-0.0344661918616297	-0.285010235843503	-1.60282720966706	3.00239618154688	pdxY	NZ_CP089932.1	2635147	2636016	-
LU633_RS13990	LU633_RS13990	anhydro-N-acetylmuramic acid kinase	0.0787327622354609	-0.0700036268697184	0.465523245476568	-0.264616870267532	anmK	NZ_CP089932.1	2638493	2639614	-
LU633_RS13995	LU633_RS13995	outer membrane lipoprotein SlyB	-1.34622099071788	-0.593572434304251	-0.416636811390438	-0.402424726944032	slyB	NZ_CP089932.1	2639901	2640368	+
LU633_RS14005	LU633_RS14005	ribonuclease T	0.382352446755171	0.142978413823039	0.224809293493314	0.218852230139879	rnt	NZ_CP089932.1	2641918	2642568	-
LU633_RS14010	LU633_RS14010	lactoylglutathione lyase	-0.374795860037767	-0.387658499072132	0.139439170278676	0.0667957031420972	gloA	NZ_CP089932.1	2642671	2643078	-
LU633_RS14015	LU633_RS14015	N-ethylmaleimide reductase	-0.0244614901255799	0.0074142762779851	0.279090306044966	0.168759694588505		NZ_CP089932.1	2643165	2643647	-
LU633_RS14020	LU633_RS14020	DUF1289 domain-containing protein	-0.475453750174998	-0.416546103911762	-1.80467077537006	-0.0460991091594818		NZ_CP089932.1	2643879	2644118	+
LU633_RS14025	LU633_RS14025	transcriptional regulator SlyA	1.35861489014464	0.9123548900174	-0.375391563586042	0.292415534273276	slyA	NZ_CP089932.1	2644963	2645400	+
LU633_RS14050	LU633_RS14050	DinI family protein	0.0607767036171828	0.0687039318299989	0.0956244898471459	0.217558842991636		NZ_CP089932.1	2649835	2650017	+
LU633_RS14055	LU633_RS14055	IS4/IS5 family transposase	-0.189030635797214	-0.253464283186985	0.7135980703411	-0.629457937992346		NZ_CP089932.1	2650362	2650781	+
LU633_RS14075	LU633_RS14075	C40 family peptidase	0.513827996556542	0.372401657713761	-0.202816304185212	-0.321084636489479		NZ_CP089932.1	2654062	2654868	+
LU633_RS14080	LU633_RS14080	HTH-type transcriptional repressor PurR	0.259679594283461	0.22055075297614	-0.102474467660378	0.164891063104808	purR	NZ_CP089932.1	2655274	2656293	+
LU633_RS14090	LU633_RS14090	LysR family transcriptional regulator	0.165787658459264	-0.0046097715710895	0.556118998509575	-0.0038720600377883		NZ_CP089932.1	2657629	2658534	-
LU633_RS14095	LU633_RS14095	Bcr/CflA family multidrug efflux MFS transporter	0.0471870119139832	0.168353669124812	-0.471655189427965	-0.167853614191013		NZ_CP089932.1	2658648	2659829	+
LU633_RS14105	LU633_RS14105	MATE family efflux transporter	0.307771432177377	0.0690596177149299	0.648396647054518	0.39049942331683		NZ_CP089932.1	2660978	2662351	+
LU633_RS14120	LU633_RS14120	tRNA-Val	0.988381476735504	0.451251304919731	0.286658162756418	0.102299388142665		NZ_CP089932.1	2662665	2662741	+
LU633_RS14160	LU633_RS14160	IS481 family transposase	0.006780604513266	-0.300059283966362	-0.448451555942971	0.604751958027826		NZ_CP089932.1	2671192	2671620	+
LU633_RS14170	LU633_RS14170	IS66 family transposase	-0.0839983812184993	-0.040135175991154	0.0117917298648131	-0.269687513706165		NZ_CP089932.1	2672685	2674210	-
LU633_RS14210	LU633_RS14210	hypothetical protein	0.204208439050459	-0.008459988429903	0.592182096687713	-0.38835345402972		NZ_CP089932.1	2680928	2681320	+
LU633_RS14215	LU633_RS14215	hotdog fold thioesterase	-0.117568223220432	0.236031780240113	-0.229221729308246	-0.124003587323593		NZ_CP089932.1	2681348	2681785	-
LU633_RS14220	LU633_RS14220	FAD-binding oxidoreductase	-3.51965305501068	-4.37057482637766	-0.954585896856081	-0.6939959519478		NZ_CP089932.1	2681785	2684844	-
LU633_RS14225	LU633_RS14225	AI-2E family transporter YdiK	0.290072150834927	0.524117933766573	-1.2469335447566	-3.22265364979074	ydiK	NZ_CP089932.1	2685065	2686180	+
LU633_RS14235	LU633_RS14235	phosphoenolpyruvate synthase	0.102240785089294	-0.306838643632156	0.28037724304917	-0.155632532173454	ppsA	NZ_CP089932.1	2686594	2688978	-
LU633_RS14245	LU633_RS14245	kinase/pyrophosphorylase	-0.132203882807285	0.0291215512033607	-0.522082743884069	0.249415096691527		NZ_CP089932.1	2690186	2691013	+
LU633_RS14250	LU633_RS14250	3-deoxy-7-phosphoheptulonate synthase	-0.150638895899743	-0.303087716088137	-0.298010374510243	-0.32460315181525		NZ_CP089932.1	2691166	2692212	+
LU633_RS14255	LU633_RS14255	methyl-accepting chemotaxis protein	-0.149698513135379	-0.202265704032427	0.234363427931765	0.119894163236354		NZ_CP089932.1	2692276	2693820	-
LU633_RS14260	LU633_RS14260	MFS transporter	0.0819381583368712	-0.20753814844062	0.308143817883965	-0.177889193704309		NZ_CP089932.1	2694044	2695249	-
LU633_RS14265	LU633_RS14265	methyl-accepting chemotaxis protein	0.223390618305316	0.0350171401017343	-0.0248423769865742	-0.0708167195149529		NZ_CP089932.1	2696057	2697444	-
LU633_RS14270	LU633_RS14270	sensor domain-containing phosphodiesterase	-0.126958763696537	-0.0260033072420979	0.0924283500634713	-0.149414860516686		NZ_CP089932.1	2697785	2699566	+
LU633_RS14275	LU633_RS14275	diguanylate cyclase	-0.121554662260596	-0.31207838566932	-0.132809254852825	0.765729212480133		NZ_CP089932.1	2699671	2700057	-
LU633_RS14280	LU633_RS14280	YdiU family protein	-0.157301200932866	-0.197210226115752	-0.0772913148658758	-0.12957677262014		NZ_CP089932.1	2700089	2701528	-
LU633_RS14285	LU633_RS14285	EAL domain-containing protein	-0.225683006939948	-0.280527796665581	-0.384850322418452	0.123887190104266		NZ_CP089932.1	2701620	2702363	-
LU633_RS14290	LU633_RS14290	NlpC/P60 family protein	0.293415575815912	0.0935521197409138	-0.113700429822672	-0.0967690681339108		NZ_CP089932.1	2702895	2703353	-
LU633_RS14295	LU633_RS14295	hypothetical protein	0.225183125119002	0.377262161801074	-0.171969873422525	-0.681238945896823		NZ_CP089932.1	2703577	2703951	-
LU633_RS14300	LU633_RS14300	glutathione peroxidase	-0.084876068957951	-0.0829647715855059	0.500265332624174	-0.227785614062376		NZ_CP089932.1	2704052	2704597	-
LU633_RS14305	LU633_RS14305	hypothetical protein	-0.0613178486627876	5.55722988477836e-05	0.786453431292696	-0.166976851063311		NZ_CP089932.1	2705351	2705869	+
LU633_RS14310	LU633_RS14310	IS1 family transposase	0.0018687538334401	0.133867115877586	0.178792939342877	0.0339287376197284		NZ_CP089932.1	2706493	2707184	+
LU633_RS14320	LU633_RS14320	regulatory phage cox family protein	-0.172446176716089	-0.232244932681703	-0.793217957406144	0.31020992157727		NZ_CP089932.1	2707607	2707848	-
LU633_RS14325	LU633_RS14325	helix-turn-helix domain-containing protein	0.292929618363365	0.111093151182709	0.101058322818526	1.52008583401349		NZ_CP089932.1	2707965	2708252	+
LU633_RS14330	LU633_RS14330	tyrosine-type recombinase/integrase	-0.389762388467836	-0.0777710564851847	-0.230239063917483	0.490984351815362		NZ_CP089932.1	2708343	2709331	+
LU633_RS14380	LU633_RS14380	DUF481 domain-containing protein	-0.194695372285905	-0.144198544269659	-0.551832123384353	-0.431775388487165		NZ_CP089932.1	2718685	2719440	-
LU633_RS14390	LU633_RS14390	YniB family protein	-0.0537384189725036	-0.0916324455379534	0.353930443999797	0.122530127205837		NZ_CP089932.1	2721444	2721983	-
LU633_RS14395	LU633_RS14395	hexitol phosphatase HxpB	0.602466807356712	-0.149876118842366	1.13610696180913	-0.526460997015301	hxpB	NZ_CP089932.1	2722147	2722784	+
LU633_RS14400	LU633_RS14400	metal-dependent hydrolase	0.0467458090988142	-0.0389215025388953	0.629385900747964	0.0117263593211026		NZ_CP089932.1	2722925	2723515	+
LU633_RS14405	LU633_RS14405	L-cystine transporter	-0.297611261430392	-0.188174591232575	-0.264982524556062	-0.0003935392792593		NZ_CP089932.1	2723677	2725074	+
LU633_RS14410	LU633_RS14410	catalase	-0.0521799335211641	-0.0690106030322425	-0.41113547891889	0.304326945592925		NZ_CP089932.1	2725253	2726401	+
LU633_RS14425	LU633_RS14425	osmotically-inducible lipoprotein OsmE	0.186170560470862	-0.0046967190283904	0.0818119970782405	-0.0635291166277345	osmE	NZ_CP089932.1	2729251	2729586	-
LU633_RS14440	LU633_RS14440	IS256 family transposase	-0.0966629667380341	0.585011474823726	1.61906569657385	-0.0096840293470159		NZ_CP089932.1	2732442	2733649	-
LU633_RS14445	LU633_RS14445	inverse autotransporter beta domain-containing protein	-0.0052462385319227	-0.0334947561727154	-0.0978340517022942	-0.175139178221613		NZ_CP089932.1	2734270	2735223	-
LU633_RS14455	LU633_RS14455	hypothetical protein	-0.35887861961103	0.0444921840994443	-0.0073619701813005	0.436659213390402		NZ_CP089932.1	2736188	2736451	-
LU633_RS14460	LU633_RS14460	SH3 domain-containing protein	0.554198901313981	0.160392867990933	0.433174660525822	1.234307927398		NZ_CP089932.1	2736605	2737114	+
LU633_RS14465	LU633_RS14465	type IVB secretion system protein IcmH/DotU	1.33606791807696	0.518643251094136	1.22578508096406	2.93348085141907	icmH	NZ_CP089932.1	2737206	2738423	+
LU633_RS14470	LU633_RS14470	type VI secretion system membrane subunit TssM	0.781641697415628	0.166390453611349	1.603030747051	2.44257149358389	tssM	NZ_CP089932.1	2738423	2740537	+
LU633_RS14475	LU633_RS14475	type VI secretion system-associated protein TagF	-0.343419449301804	-1.30227188810187	-1.21917487045735	0.281618621742592	tagF	NZ_CP089932.1	2740540	2741238	+
LU633_RS14480	LU633_RS14480	type VI secretion system-associated FHA domain protein TagH	-0.842585947004087	-0.846922298026709	0.0906374041939388	1.0842114275401	tagH	NZ_CP089932.1	2741280	2742443	+
LU633_RS14485	LU633_RS14485	serine/threonine-protein phosphatase	-1.4594907255183	-1.90245338593672	-0.93805781316668	-0.586923494189338		NZ_CP089932.1	2742440	2743216	+
